Unnamed: 0,X,id,date,time,name,size,type,price,day_of_week
34133,34133,2015-014788,2015-09-04,18:53:40,sicilian,L,supreme,20.25,Friday
34134,34134,2015-014788,2015-09-04,18:53:40,five_cheese,L,veggie,18.5,Friday
34135,34135,2015-014788,2015-09-04,18:53:40,pepperoni,S,classic,9.75,Friday
34136,34136,2015-014788,2015-09-04,18:53:40,bbq_ckn,S,chicken,12.75,Friday
34137,34137,2015-014789,2015-09-04,18:54:41,five_cheese,L,veggie,18.5,Friday
34138,34138,2015-014789,2015-09-04,18:54:41,spinach_fet,S,veggie,12.0,Friday
34139,34139,2015-014790,2015-09-04,18:55:16,hawaiian,L,classic,16.5,Friday
34140,34140,2015-014790,2015-09-04,18:55:16,peppr_salami,S,supreme,12.5,Friday
34141,34141,2015-014791,2015-09-04,19:13:48,pep_msh_pep,L,classic,17.5,Friday
34142,34142,2015-014791,2015-09-04,19:13:48,cali_ckn,S,chicken,12.75,Friday
34143,34143,2015-014792,2015-09-04,19:17:30,thai_ckn,L,chicken,20.75,Friday
34144,34144,2015-014792,2015-09-04,19:17:30,pepperoni,M,classic,12.5,Friday
34145,34145,2015-014792,2015-09-04,19:17:30,four_cheese,L,veggie,17.95,Friday
34146,34146,2015-014793,2015-09-04,19:40:40,napolitana,M,classic,16.0,Friday
34147,34147,2015-014794,2015-09-04,20:11:28,thai_ckn,L,chicken,20.75,Friday
34148,34148,2015-014794,2015-09-04,20:11:28,thai_ckn,M,chicken,16.75,Friday
34149,34149,2015-014794,2015-09-04,20:11:28,spinach_fet,L,veggie,20.25,Friday
34150,34150,2015-014795,2015-09-04,20:40:27,soppressata,L,supreme,20.75,Friday
34151,34151,2015-014795,2015-09-04,20:40:27,pepperoni,S,classic,9.75,Friday
34152,34152,2015-014795,2015-09-04,20:40:27,four_cheese,L,veggie,17.95,Friday
34153,34153,2015-014796,2015-09-04,21:10:58,ital_cpcllo,S,classic,12.0,Friday
34154,34154,2015-014797,2015-09-04,21:25:32,prsc_argla,S,supreme,12.5,Friday
34155,34155,2015-014797,2015-09-04,21:25:32,hawaiian,S,classic,10.5,Friday
34156,34156,2015-014797,2015-09-04,21:25:32,sicilian,L,supreme,20.25,Friday
34157,34157,2015-014797,2015-09-04,21:25:32,spin_pesto,S,veggie,12.5,Friday
34158,34158,2015-014798,2015-09-04,21:36:28,thai_ckn,S,chicken,12.75,Friday
34159,34159,2015-014798,2015-09-04,21:36:28,spin_pesto,S,veggie,12.5,Friday
34160,34160,2015-014798,2015-09-04,21:36:28,hawaiian,L,classic,16.5,Friday
34161,34161,2015-014798,2015-09-04,21:36:28,pepperoni,S,classic,9.75,Friday
34162,34162,2015-014799,2015-09-04,21:40:37,mexicana,M,veggie,16.0,Friday
34163,34163,2015-014800,2015-09-04,21:52:57,green_garden,M,veggie,16.0,Friday
34164,34164,2015-014801,2015-09-04,22:01:17,spinach_supr,M,supreme,16.5,Friday
34165,34165,2015-014801,2015-09-04,22:01:17,ital_cpcllo,M,classic,16.0,Friday
34166,34166,2015-014802,2015-09-04,22:16:29,sicilian,M,supreme,16.25,Friday
34167,34167,2015-014803,2015-09-04,22:30:25,ckn_alfredo,M,chicken,16.75,Friday
34168,34168,2015-014803,2015-09-04,22:30:25,pepperoni,S,classic,9.75,Friday
34169,34169,2015-014804,2015-09-04,22:32:16,green_garden,M,veggie,16.0,Friday
34170,34170,2015-014804,2015-09-04,22:32:16,spinach_fet,M,veggie,16.0,Friday
34171,34171,2015-014805,2015-09-04,22:52:46,spinach_supr,L,supreme,20.75,Friday
34172,34172,2015-014805,2015-09-04,22:52:46,five_cheese,L,veggie,18.5,Friday
34173,34173,2015-014805,2015-09-04,22:52:46,classic_dlx,M,classic,16.0,Friday
34174,34174,2015-014805,2015-09-04,22:52:46,ckn_pesto,L,chicken,20.75,Friday
34175,34175,2015-014806,2015-09-05,11:41:46,southw_ckn,M,chicken,16.75,Saturday
34176,34176,2015-014806,2015-09-05,11:41:46,prsc_argla,M,supreme,16.5,Saturday
34177,34177,2015-014806,2015-09-05,11:41:46,green_garden,S,veggie,12.0,Saturday
34178,34178,2015-014807,2015-09-05,11:45:29,ital_cpcllo,L,classic,20.5,Saturday
34179,34179,2015-014808,2015-09-05,11:52:59,spinach_fet,M,veggie,16.0,Saturday
34180,34180,2015-014808,2015-09-05,11:52:59,spicy_ital,S,supreme,12.5,Saturday
34181,34181,2015-014808,2015-09-05,11:52:59,soppressata,M,supreme,16.5,Saturday
34182,34182,2015-014808,2015-09-05,11:52:59,thai_ckn,S,chicken,12.75,Saturday
34183,34183,2015-014808,2015-09-05,11:52:59,classic_dlx,S,classic,12.0,Saturday
34184,34184,2015-014808,2015-09-05,11:52:59,classic_dlx,M,classic,16.0,Saturday
34185,34185,2015-014808,2015-09-05,11:52:59,hawaiian,M,classic,13.25,Saturday
34186,34186,2015-014808,2015-09-05,11:52:59,spicy_ital,L,supreme,20.75,Saturday
34187,34187,2015-014808,2015-09-05,11:52:59,bbq_ckn,S,chicken,12.75,Saturday
34188,34188,2015-014808,2015-09-05,11:52:59,hawaiian,L,classic,16.5,Saturday
34189,34189,2015-014808,2015-09-05,11:52:59,green_garden,S,veggie,12.0,Saturday
34190,34190,2015-014808,2015-09-05,11:52:59,hawaiian,S,classic,10.5,Saturday
34191,34191,2015-014808,2015-09-05,11:52:59,mediterraneo,L,veggie,20.25,Saturday
34192,34192,2015-014809,2015-09-05,11:59:35,pep_msh_pep,L,classic,17.5,Saturday
34193,34193,2015-014810,2015-09-05,12:15:44,spicy_ital,L,supreme,20.75,Saturday
34194,34194,2015-014810,2015-09-05,12:15:44,the_greek,L,classic,20.5,Saturday
34195,34195,2015-014810,2015-09-05,12:15:44,green_garden,S,veggie,12.0,Saturday
34196,34196,2015-014811,2015-09-05,12:33:44,sicilian,L,supreme,20.25,Saturday
34197,34197,2015-014811,2015-09-05,12:33:44,hawaiian,M,classic,13.25,Saturday
34198,34198,2015-014811,2015-09-05,12:33:44,hawaiian,S,classic,10.5,Saturday
34199,34199,2015-014811,2015-09-05,12:33:44,four_cheese,L,veggie,17.95,Saturday
34200,34200,2015-014812,2015-09-05,12:37:30,cali_ckn,M,chicken,16.75,Saturday
34201,34201,2015-014813,2015-09-05,12:51:28,cali_ckn,M,chicken,16.75,Saturday
34202,34202,2015-014814,2015-09-05,13:11:32,hawaiian,S,classic,10.5,Saturday
34203,34203,2015-014815,2015-09-05,13:11:51,brie_carre,S,supreme,23.65,Saturday
34204,34204,2015-014815,2015-09-05,13:11:51,spinach_supr,L,supreme,20.75,Saturday
34205,34205,2015-014815,2015-09-05,13:11:51,napolitana,M,classic,16.0,Saturday
34206,34206,2015-014815,2015-09-05,13:11:51,cali_ckn,S,chicken,12.75,Saturday
34207,34207,2015-014816,2015-09-05,13:31:43,spicy_ital,L,supreme,20.75,Saturday
34208,34208,2015-014816,2015-09-05,13:31:43,sicilian,M,supreme,16.25,Saturday
34209,34209,2015-014816,2015-09-05,13:31:43,pepperoni,S,classic,9.75,Saturday
34210,34210,2015-014816,2015-09-05,13:31:43,mediterraneo,S,veggie,12.0,Saturday
34211,34211,2015-014817,2015-09-05,13:42:31,southw_ckn,L,chicken,20.75,Saturday
34212,34212,2015-014817,2015-09-05,13:42:31,four_cheese,L,veggie,17.95,Saturday
34213,34213,2015-014817,2015-09-05,13:42:31,ckn_alfredo,L,chicken,20.75,Saturday
34214,34214,2015-014818,2015-09-05,14:04:26,mediterraneo,S,veggie,12.0,Saturday
34215,34215,2015-014818,2015-09-05,14:04:26,prsc_argla,M,supreme,16.5,Saturday
34216,34216,2015-014819,2015-09-05,14:08:17,peppr_salami,L,supreme,20.75,Saturday
34217,34217,2015-014819,2015-09-05,14:08:17,ital_supr,M,supreme,16.5,Saturday
34218,34218,2015-014819,2015-09-05,14:08:17,thai_ckn,L,chicken,20.75,Saturday
34219,34219,2015-014819,2015-09-05,14:08:17,ckn_pesto,S,chicken,12.75,Saturday
34220,34220,2015-014819,2015-09-05,14:08:17,classic_dlx,M,classic,16.0,Saturday
34221,34221,2015-014819,2015-09-05,14:08:17,thai_ckn,L,chicken,20.75,Saturday
34222,34222,2015-014819,2015-09-05,14:08:17,hawaiian,L,classic,16.5,Saturday
34223,34223,2015-014819,2015-09-05,14:08:17,sicilian,S,supreme,12.25,Saturday
34224,34224,2015-014819,2015-09-05,14:08:17,ital_veggie,M,veggie,16.75,Saturday
34225,34225,2015-014819,2015-09-05,14:08:17,spicy_ital,L,supreme,20.75,Saturday
34226,34226,2015-014819,2015-09-05,14:08:17,four_cheese,L,veggie,17.95,Saturday
34227,34227,2015-014819,2015-09-05,14:08:17,sicilian,M,supreme,16.25,Saturday
34228,34228,2015-014819,2015-09-05,14:08:17,veggie_veg,M,veggie,16.0,Saturday
34229,34229,2015-014819,2015-09-05,14:08:17,soppressata,L,supreme,20.75,Saturday
34230,34230,2015-014820,2015-09-05,14:15:30,hawaiian,S,classic,10.5,Saturday
34231,34231,2015-014821,2015-09-05,14:30:19,five_cheese,L,veggie,18.5,Saturday
34232,34232,2015-014822,2015-09-05,14:45:09,green_garden,S,veggie,12.0,Saturday
34233,34233,2015-014822,2015-09-05,14:45:09,spicy_ital,L,supreme,20.75,Saturday
34234,34234,2015-014822,2015-09-05,14:45:09,peppr_salami,S,supreme,12.5,Saturday
34235,34235,2015-014823,2015-09-05,14:48:04,pepperoni,M,classic,12.5,Saturday
34236,34236,2015-014823,2015-09-05,14:48:04,pepperoni,L,classic,15.25,Saturday
34237,34237,2015-014823,2015-09-05,14:48:04,green_garden,S,veggie,12.0,Saturday
34238,34238,2015-014823,2015-09-05,14:48:04,veggie_veg,M,veggie,16.0,Saturday
34239,34239,2015-014824,2015-09-05,15:05:25,classic_dlx,S,classic,12.0,Saturday
34240,34240,2015-014824,2015-09-05,15:05:25,veggie_veg,M,veggie,16.0,Saturday
34241,34241,2015-014825,2015-09-05,15:08:03,hawaiian,M,classic,13.25,Saturday
34242,34242,2015-014825,2015-09-05,15:08:03,mexicana,S,veggie,12.0,Saturday
34243,34243,2015-014825,2015-09-05,15:08:03,hawaiian,M,classic,13.25,Saturday
34244,34244,2015-014825,2015-09-05,15:08:03,ital_cpcllo,M,classic,16.0,Saturday
34245,34245,2015-014826,2015-09-05,15:16:54,peppr_salami,L,supreme,20.75,Saturday
34246,34246,2015-014827,2015-09-05,15:38:54,green_garden,S,veggie,12.0,Saturday
34247,34247,2015-014827,2015-09-05,15:38:54,southw_ckn,L,chicken,20.75,Saturday
34248,34248,2015-014828,2015-09-05,15:41:36,pepperoni,M,classic,12.5,Saturday
34249,34249,2015-014828,2015-09-05,15:41:36,bbq_ckn,L,chicken,20.75,Saturday
34250,34250,2015-014829,2015-09-05,15:54:25,thai_ckn,M,chicken,16.75,Saturday
34251,34251,2015-014829,2015-09-05,15:54:25,bbq_ckn,S,chicken,12.75,Saturday
34252,34252,2015-014830,2015-09-05,16:17:31,hawaiian,L,classic,16.5,Saturday
34253,34253,2015-014831,2015-09-05,16:22:10,sicilian,L,supreme,20.25,Saturday
34254,34254,2015-014832,2015-09-05,16:22:21,veggie_veg,S,veggie,12.0,Saturday
34255,34255,2015-014832,2015-09-05,16:22:21,peppr_salami,L,supreme,20.75,Saturday
34256,34256,2015-014832,2015-09-05,16:22:21,mexicana,L,veggie,20.25,Saturday
34257,34257,2015-014832,2015-09-05,16:22:21,big_meat,S,classic,12.0,Saturday
34258,34258,2015-014833,2015-09-05,17:14:04,bbq_ckn,L,chicken,20.75,Saturday
34259,34259,2015-014834,2015-09-05,17:22:11,the_greek,L,classic,20.5,Saturday
34260,34260,2015-014835,2015-09-05,17:32:05,southw_ckn,L,chicken,20.75,Saturday
34261,34261,2015-014836,2015-09-05,17:32:21,pepperoni,S,classic,9.75,Saturday
34262,34262,2015-014836,2015-09-05,17:32:21,mediterraneo,S,veggie,12.0,Saturday
34263,34263,2015-014837,2015-09-05,17:33:04,big_meat,S,classic,12.0,Saturday
34264,34264,2015-014837,2015-09-05,17:33:04,soppressata,L,supreme,20.75,Saturday
34265,34265,2015-014837,2015-09-05,17:33:04,calabrese,M,supreme,16.25,Saturday
34266,34266,2015-014838,2015-09-05,17:34:03,southw_ckn,L,chicken,20.75,Saturday
34267,34267,2015-014839,2015-09-05,17:34:27,the_greek,L,classic,20.5,Saturday
34268,34268,2015-014839,2015-09-05,17:34:27,cali_ckn,M,chicken,16.75,Saturday
34269,34269,2015-014840,2015-09-05,18:06:42,southw_ckn,M,chicken,16.75,Saturday
34270,34270,2015-014840,2015-09-05,18:06:42,thai_ckn,L,chicken,20.75,Saturday
34271,34271,2015-014840,2015-09-05,18:06:42,the_greek,M,classic,16.0,Saturday
34272,34272,2015-014840,2015-09-05,18:06:42,spinach_fet,S,veggie,12.0,Saturday
34273,34273,2015-014841,2015-09-05,18:12:56,ital_supr,L,supreme,20.75,Saturday
34274,34274,2015-014841,2015-09-05,18:12:56,southw_ckn,M,chicken,16.75,Saturday
34275,34275,2015-014842,2015-09-05,18:24:21,ckn_alfredo,L,chicken,20.75,Saturday
34276,34276,2015-014842,2015-09-05,18:24:21,classic_dlx,S,classic,12.0,Saturday
34277,34277,2015-014842,2015-09-05,18:24:21,ital_cpcllo,L,classic,20.5,Saturday
34278,34278,2015-014842,2015-09-05,18:24:21,ital_cpcllo,M,classic,16.0,Saturday
34279,34279,2015-014843,2015-09-05,18:37:38,ckn_alfredo,M,chicken,16.75,Saturday
34280,34280,2015-014843,2015-09-05,18:37:38,classic_dlx,L,classic,20.5,Saturday
34281,34281,2015-014844,2015-09-05,18:48:10,mediterraneo,M,veggie,16.0,Saturday
34282,34282,2015-014845,2015-09-05,19:09:46,spinach_supr,M,supreme,16.5,Saturday
34283,34283,2015-014846,2015-09-05,19:14:51,pepperoni,L,classic,15.25,Saturday
34284,34284,2015-014846,2015-09-05,19:14:51,veggie_veg,M,veggie,16.0,Saturday
34285,34285,2015-014846,2015-09-05,19:14:51,hawaiian,L,classic,16.5,Saturday
34286,34286,2015-014847,2015-09-05,19:16:28,the_greek,M,classic,16.0,Saturday
34287,34287,2015-014847,2015-09-05,19:16:28,spicy_ital,L,supreme,20.75,Saturday
34288,34288,2015-014847,2015-09-05,19:16:28,ital_supr,L,supreme,20.75,Saturday
34289,34289,2015-014848,2015-09-05,19:47:13,soppressata,L,supreme,20.75,Saturday
34290,34290,2015-014849,2015-09-05,19:52:43,hawaiian,S,classic,10.5,Saturday
34291,34291,2015-014849,2015-09-05,19:52:43,four_cheese,L,veggie,17.95,Saturday
34292,34292,2015-014849,2015-09-05,19:52:43,sicilian,S,supreme,12.25,Saturday
34293,34293,2015-014849,2015-09-05,19:52:43,soppressata,L,supreme,20.75,Saturday
34294,34294,2015-014850,2015-09-05,20:05:56,peppr_salami,L,supreme,20.75,Saturday
34295,34295,2015-014850,2015-09-05,20:05:56,pepperoni,L,classic,15.25,Saturday
34296,34296,2015-014851,2015-09-05,20:08:52,bbq_ckn,M,chicken,16.75,Saturday
34297,34297,2015-014851,2015-09-05,20:08:52,bbq_ckn,L,chicken,20.75,Saturday
34298,34298,2015-014852,2015-09-05,20:10:44,five_cheese,L,veggie,18.5,Saturday
34299,34299,2015-014852,2015-09-05,20:10:44,classic_dlx,S,classic,12.0,Saturday
34300,34300,2015-014852,2015-09-05,20:10:44,ital_supr,M,supreme,16.5,Saturday
34301,34301,2015-014853,2015-09-05,20:11:28,bbq_ckn,L,chicken,20.75,Saturday
34302,34302,2015-014853,2015-09-05,20:11:28,ckn_pesto,S,chicken,12.75,Saturday
34303,34303,2015-014853,2015-09-05,20:11:28,sicilian,S,supreme,12.25,Saturday
34304,34304,2015-014854,2015-09-05,20:38:34,ital_cpcllo,S,classic,12.0,Saturday
34305,34305,2015-014854,2015-09-05,20:38:34,mexicana,L,veggie,20.25,Saturday
34306,34306,2015-014855,2015-09-05,20:44:52,four_cheese,L,veggie,17.95,Saturday
34307,34307,2015-014855,2015-09-05,20:44:52,bbq_ckn,S,chicken,12.75,Saturday
34308,34308,2015-014856,2015-09-05,20:46:16,napolitana,L,classic,20.5,Saturday
34309,34309,2015-014856,2015-09-05,20:46:16,four_cheese,M,veggie,14.75,Saturday
34310,34310,2015-014857,2015-09-05,21:08:17,spinach_fet,S,veggie,12.0,Saturday
34311,34311,2015-014858,2015-09-05,21:16:22,brie_carre,S,supreme,23.65,Saturday
34312,34312,2015-014858,2015-09-05,21:16:22,pepperoni,M,classic,12.5,Saturday
34313,34313,2015-014858,2015-09-05,21:16:22,ital_supr,L,supreme,20.75,Saturday
34314,34314,2015-014859,2015-09-05,21:30:11,calabrese,L,supreme,20.25,Saturday
34315,34315,2015-014859,2015-09-05,21:30:11,hawaiian,L,classic,16.5,Saturday
34316,34316,2015-014860,2015-09-05,21:51:05,classic_dlx,L,classic,20.5,Saturday
34317,34317,2015-014860,2015-09-05,21:51:05,soppressata,S,supreme,12.5,Saturday
34318,34318,2015-014860,2015-09-05,21:51:05,ital_supr,M,supreme,16.5,Saturday
34319,34319,2015-014860,2015-09-05,21:51:05,cali_ckn,M,chicken,16.75,Saturday
34320,34320,2015-014861,2015-09-05,21:51:25,thai_ckn,L,chicken,20.75,Saturday
34321,34321,2015-014861,2015-09-05,21:51:25,bbq_ckn,M,chicken,16.75,Saturday
34322,34322,2015-014862,2015-09-05,21:52:48,mexicana,L,veggie,20.25,Saturday
34323,34323,2015-014863,2015-09-05,22:22:24,classic_dlx,M,classic,16.0,Saturday
34324,34324,2015-014863,2015-09-05,22:22:24,prsc_argla,M,supreme,16.5,Saturday
34325,34325,2015-014863,2015-09-05,22:22:24,napolitana,L,classic,20.5,Saturday
34326,34326,2015-014864,2015-09-05,22:27:53,ital_cpcllo,L,classic,20.5,Saturday
34327,34327,2015-014864,2015-09-05,22:27:53,thai_ckn,L,chicken,20.75,Saturday
34328,34328,2015-014865,2015-09-06,11:51:21,mexicana,S,veggie,12.0,Sunday
34329,34329,2015-014866,2015-09-06,12:07:54,napolitana,M,classic,16.0,Sunday
34330,34330,2015-014867,2015-09-06,12:17:57,calabrese,M,supreme,16.25,Sunday
34331,34331,2015-014868,2015-09-06,12:30:22,classic_dlx,S,classic,12.0,Sunday
34332,34332,2015-014869,2015-09-06,12:37:35,ital_veggie,S,veggie,12.75,Sunday
34333,34333,2015-014870,2015-09-06,12:53:39,mexicana,S,veggie,12.0,Sunday
34334,34334,2015-014871,2015-09-06,13:04:40,bbq_ckn,S,chicken,12.75,Sunday
34335,34335,2015-014872,2015-09-06,14:03:33,hawaiian,S,classic,10.5,Sunday
34336,34336,2015-014872,2015-09-06,14:03:33,southw_ckn,L,chicken,20.75,Sunday
34337,34337,2015-014872,2015-09-06,14:03:33,green_garden,M,veggie,16.0,Sunday
34338,34338,2015-014872,2015-09-06,14:03:33,cali_ckn,S,chicken,12.75,Sunday
34339,34339,2015-014872,2015-09-06,14:03:33,sicilian,L,supreme,20.25,Sunday
34340,34340,2015-014872,2015-09-06,14:03:33,five_cheese,L,veggie,18.5,Sunday
34341,34341,2015-014873,2015-09-06,14:31:56,thai_ckn,S,chicken,12.75,Sunday
34342,34342,2015-014874,2015-09-06,14:32:12,prsc_argla,M,supreme,16.5,Sunday
34343,34343,2015-014874,2015-09-06,14:32:12,ital_supr,M,supreme,16.5,Sunday
34344,34344,2015-014874,2015-09-06,14:32:12,hawaiian,S,classic,10.5,Sunday
34345,34345,2015-014874,2015-09-06,14:32:12,green_garden,L,veggie,20.25,Sunday
34346,34346,2015-014874,2015-09-06,14:32:12,bbq_ckn,M,chicken,16.75,Sunday
34347,34347,2015-014874,2015-09-06,14:32:12,thai_ckn,L,chicken,20.75,Sunday
34348,34348,2015-014875,2015-09-06,14:51:40,pepperoni,L,classic,15.25,Sunday
34349,34349,2015-014876,2015-09-06,14:57:04,mexicana,M,veggie,16.0,Sunday
34350,34350,2015-014876,2015-09-06,14:57:04,peppr_salami,L,supreme,20.75,Sunday
34351,34351,2015-014876,2015-09-06,14:57:04,pep_msh_pep,S,classic,11.0,Sunday
34352,34352,2015-014876,2015-09-06,14:57:04,thai_ckn,M,chicken,16.75,Sunday
34353,34353,2015-014876,2015-09-06,14:57:04,sicilian,S,supreme,12.25,Sunday
34354,34354,2015-014877,2015-09-06,15:18:22,ital_supr,M,supreme,16.5,Sunday
34355,34355,2015-014878,2015-09-06,15:30:00,pep_msh_pep,S,classic,11.0,Sunday
34356,34356,2015-014879,2015-09-06,15:56:48,spicy_ital,L,supreme,20.75,Sunday
34357,34357,2015-014880,2015-09-06,16:27:40,cali_ckn,L,chicken,20.75,Sunday
34358,34358,2015-014881,2015-09-06,16:31:04,cali_ckn,S,chicken,12.75,Sunday
34359,34359,2015-014882,2015-09-06,16:43:51,big_meat,S,classic,12.0,Sunday
34360,34360,2015-014882,2015-09-06,16:43:51,spinach_supr,L,supreme,20.75,Sunday
34361,34361,2015-014883,2015-09-06,17:24:24,classic_dlx,L,classic,20.5,Sunday
34362,34362,2015-014883,2015-09-06,17:24:24,napolitana,L,classic,20.5,Sunday
34363,34363,2015-014883,2015-09-06,17:24:24,prsc_argla,M,supreme,16.5,Sunday
34364,34364,2015-014883,2015-09-06,17:24:24,big_meat,S,classic,12.0,Sunday
34365,34365,2015-014884,2015-09-06,17:24:28,southw_ckn,M,chicken,16.75,Sunday
34366,34366,2015-014884,2015-09-06,17:24:28,thai_ckn,L,chicken,20.75,Sunday
34367,34367,2015-014884,2015-09-06,17:24:28,pepperoni,M,classic,12.5,Sunday
34368,34368,2015-014885,2015-09-06,17:24:36,the_greek,XL,classic,25.5,Sunday
34369,34369,2015-014885,2015-09-06,17:24:36,ital_veggie,M,veggie,16.75,Sunday
34370,34370,2015-014886,2015-09-06,17:28:59,brie_carre,S,supreme,23.65,Sunday
34371,34371,2015-014886,2015-09-06,17:28:59,mexicana,L,veggie,20.25,Sunday
34372,34372,2015-014886,2015-09-06,17:28:59,four_cheese,M,veggie,14.75,Sunday
34373,34373,2015-014887,2015-09-06,17:31:00,ital_veggie,S,veggie,12.75,Sunday
34374,34374,2015-014888,2015-09-06,17:34:13,classic_dlx,M,classic,16.0,Sunday
34375,34375,2015-014888,2015-09-06,17:34:13,classic_dlx,M,classic,16.0,Sunday
34376,34376,2015-014889,2015-09-06,17:47:35,hawaiian,M,classic,13.25,Sunday
34377,34377,2015-014889,2015-09-06,17:47:35,napolitana,M,classic,16.0,Sunday
34378,34378,2015-014890,2015-09-06,17:48:54,ital_supr,L,supreme,20.75,Sunday
34379,34379,2015-014890,2015-09-06,17:48:54,soppressata,M,supreme,16.5,Sunday
34380,34380,2015-014891,2015-09-06,17:51:42,veggie_veg,M,veggie,16.0,Sunday
34381,34381,2015-014891,2015-09-06,17:51:42,sicilian,L,supreme,20.25,Sunday
34382,34382,2015-014892,2015-09-06,17:52:54,four_cheese,L,veggie,17.95,Sunday
34383,34383,2015-014893,2015-09-06,17:55:52,ital_cpcllo,S,classic,12.0,Sunday
34384,34384,2015-014894,2015-09-06,18:04:45,five_cheese,L,veggie,18.5,Sunday
34385,34385,2015-014894,2015-09-06,18:04:45,pep_msh_pep,S,classic,11.0,Sunday
34386,34386,2015-014894,2015-09-06,18:04:45,four_cheese,L,veggie,17.95,Sunday
34387,34387,2015-014895,2015-09-06,18:20:12,ital_supr,M,supreme,16.5,Sunday
34388,34388,2015-014895,2015-09-06,18:20:12,spicy_ital,L,supreme,20.75,Sunday
34389,34389,2015-014896,2015-09-06,18:22:21,four_cheese,M,veggie,14.75,Sunday
34390,34390,2015-014897,2015-09-06,18:34:43,bbq_ckn,S,chicken,12.75,Sunday
34391,34391,2015-014897,2015-09-06,18:34:43,pep_msh_pep,S,classic,11.0,Sunday
34392,34392,2015-014897,2015-09-06,18:34:43,ital_cpcllo,L,classic,20.5,Sunday
34393,34393,2015-014897,2015-09-06,18:34:43,classic_dlx,S,classic,12.0,Sunday
34394,34394,2015-014898,2015-09-06,18:42:40,mexicana,M,veggie,16.0,Sunday
34395,34395,2015-014898,2015-09-06,18:42:40,spinach_fet,L,veggie,20.25,Sunday
34396,34396,2015-014899,2015-09-06,18:43:21,four_cheese,L,veggie,17.95,Sunday
34397,34397,2015-014900,2015-09-06,18:44:07,thai_ckn,S,chicken,12.75,Sunday
34398,34398,2015-014901,2015-09-06,19:00:20,hawaiian,L,classic,16.5,Sunday
34399,34399,2015-014902,2015-09-06,19:02:15,ital_supr,L,supreme,20.75,Sunday
34400,34400,2015-014903,2015-09-06,19:27:25,the_greek,M,classic,16.0,Sunday
34401,34401,2015-014903,2015-09-06,19:27:25,ital_supr,M,supreme,16.5,Sunday
34402,34402,2015-014903,2015-09-06,19:27:25,the_greek,XL,classic,25.5,Sunday
34403,34403,2015-014903,2015-09-06,19:27:25,pepperoni,S,classic,9.75,Sunday
34404,34404,2015-014904,2015-09-06,19:28:10,sicilian,M,supreme,16.25,Sunday
34405,34405,2015-014904,2015-09-06,19:28:10,spin_pesto,S,veggie,12.5,Sunday
34406,34406,2015-014905,2015-09-06,19:35:48,five_cheese,L,veggie,18.5,Sunday
34407,34407,2015-014906,2015-09-06,19:47:39,classic_dlx,L,classic,20.5,Sunday
34408,34408,2015-014907,2015-09-06,19:50:05,spinach_supr,L,supreme,20.75,Sunday
34409,34409,2015-014907,2015-09-06,19:50:05,green_garden,S,veggie,12.0,Sunday
34410,34410,2015-014907,2015-09-06,19:50:05,pepperoni,L,classic,15.25,Sunday
34411,34411,2015-014908,2015-09-06,20:45:13,hawaiian,S,classic,10.5,Sunday
34412,34412,2015-014909,2015-09-06,21:09:26,veggie_veg,L,veggie,20.25,Sunday
34413,34413,2015-014909,2015-09-06,21:09:26,four_cheese,L,veggie,17.95,Sunday
34414,34414,2015-014909,2015-09-06,21:09:26,soppressata,S,supreme,12.5,Sunday
34415,34415,2015-014909,2015-09-06,21:09:26,ital_veggie,S,veggie,12.75,Sunday
34416,34416,2015-014910,2015-09-06,21:25:41,southw_ckn,S,chicken,12.75,Sunday
34417,34417,2015-014910,2015-09-06,21:25:41,spinach_fet,L,veggie,20.25,Sunday
34418,34418,2015-014911,2015-09-06,21:50:56,pepperoni,M,classic,12.5,Sunday
34419,34419,2015-014911,2015-09-06,21:50:56,four_cheese,L,veggie,17.95,Sunday
34420,34420,2015-014912,2015-09-07,11:20:50,mexicana,M,veggie,16.0,Monday
34421,34421,2015-014912,2015-09-07,11:20:50,the_greek,M,classic,16.0,Monday
34422,34422,2015-014913,2015-09-07,11:47:08,pepperoni,M,classic,12.5,Monday
34423,34423,2015-014913,2015-09-07,11:47:08,calabrese,L,supreme,20.25,Monday
34424,34424,2015-014913,2015-09-07,11:47:08,southw_ckn,M,chicken,16.75,Monday
34425,34425,2015-014913,2015-09-07,11:47:08,mediterraneo,L,veggie,20.25,Monday
34426,34426,2015-014913,2015-09-07,11:47:08,cali_ckn,L,chicken,20.75,Monday
34427,34427,2015-014914,2015-09-07,11:56:51,napolitana,M,classic,16.0,Monday
34428,34428,2015-014915,2015-09-07,11:57:29,peppr_salami,L,supreme,20.75,Monday
34429,34429,2015-014915,2015-09-07,11:57:29,sicilian,L,supreme,20.25,Monday
34430,34430,2015-014915,2015-09-07,11:57:29,ital_supr,M,supreme,16.5,Monday
34431,34431,2015-014915,2015-09-07,11:57:29,mediterraneo,L,veggie,20.25,Monday
34432,34432,2015-014915,2015-09-07,11:57:29,ckn_pesto,M,chicken,16.75,Monday
34433,34433,2015-014915,2015-09-07,11:57:29,spin_pesto,M,veggie,16.5,Monday
34434,34434,2015-014915,2015-09-07,11:57:29,pep_msh_pep,M,classic,14.5,Monday
34435,34435,2015-014915,2015-09-07,11:57:29,big_meat,S,classic,12.0,Monday
